flight_time,year,month,dayofmonth,weekday,carrier,tailnum,flightnum,origin,dest,bos_depart,schedule_depart,depart,wheels_off,distance,weather_delay,nas_delay,security_delay,late_aircraft_delay,carrier_delay
158,2018,5,6,7,B6,N595JB,1039,BOS,other,1,420,430,444,1698,0,0,0,0,0
89,2018,12,28,5,DL,N342NB,2437,DTW,BOS,0,430,424,434,632,0,0,0,0,0
233,2018,12,3,1,UA,N14121,1820,BOS,LAX,1,490,482,494,2611,0,0,0,0,0
107,2018,8,13,1,B6,N184JB,1011,BOS,ORD,1,1023,1061,1084,867,0,0,0,1,1
100,2018,8,7,2,YX,N860RW,5900,BOS,other,1,531,543,570,818,0,1,0,0,1
88,2018,11,3,6,B6,N337JB,1685,BOS,PIT,1,888,879,909,496,0,0,0,0,0
141,2018,10,25,4,AA,N314RH,1201,other,BOS,0,416,409,428,1258,0,0,0,0,0
229,2018,11,1,4,UA,N33103,717,BOS,LAX,1,1076,1113,1129,2611,0,0,0,0,0
211,2018,6,29,5,DL,N385DN,1226,BOS,other,1,670,668,684,2496,0,0,0,0,0
79,2018,5,21,1,B6,N304JB,654,DCA,BOS,0,708,699,712,399,0,0,0,0,0
94,2018,1,7,7,WN,N8514F,3035,BOS,other,1,350,350,366,861,0,0,0,0,0
76,2018,7,3,2,WN,N8605E,1939,BOS,BWI,1,340,338,353,369,0,0,0,0,0
65,2018,5,18,5,AA,N946UW,2172,BOS,LGA,1,1020,1016,1035,184,0,0,0,0,0
130,2018,6,4,1,UA,N66837,386,DEN,BOS,0,1077,1109,1127,1754,0,1,0,0,0
267,2018,1,3,3,B6,N943JB,333,BOS,SFO,1,1320,1339,1356,2704,0,0,0,0,0
226,2018,3,21,3,B6,N929JB,2820,other,BOS,0,706,696,709,2588,0,0,0,0,0
222,2018,6,18,1,AA,N200NV,2542,LAX,BOS,0,390,387,407,2611,0,0,0,0,0
110,2018,2,18,7,B6,N760JB,997,BOS,ATL,1,1232,1242,1262,946,0,0,0,0,0
43,2018,11,16,5,DL,N986AT,2722,JFK,BOS,0,1259,45,61,187,0,1,0,0,0
45,2018,2,12,1,YX,N211JQ,6072,LGA,BOS,0,1140,1137,1166,184,0,0,0,0,0
77,2018,2,23,5,B6,N373JB,57,BOS,other,1,459,448,462,413,0,0,0,0,0
160,2018,9,28,5,AA,N996NN,2600,BOS,DFW,1,489,484,509,1562,0,0,0,0,0
68,2018,8,3,5,B6,N375JB,1215,BOS,other,1,920,1168,1191,395,0,1,0,0,0
98,2018,7,15,7,DL,N313DN,1501,BOS,ATL,1,480,478,496,946,0,0,0,0,0
112,2018,2,12,1,B6,N956JB,352,MCO,BOS,0,931,927,938,1121,0,0,0,0,0
117,2018,12,4,2,WN,N8720L,1267,BOS,other,1,420,421,448,942,0,0,0,0,0
122,2018,4,4,3,9E,N195PQ,5045,BOS,other,1,455,449,487,1010,0,0,0,0,0
89,2018,6,2,6,B6,N353JB,1886,PIT,BOS,0,1141,1144,1156,496,0,0,0,0,0
140,2018,10,2,2,DL,N329NW,2987,FLL,BOS,0,940,1029,1049,1237,0,1,0,0,0
85,2018,7,25,3,B6,N306JB,1489,BOS,DCA,1,1265,1281,1307,399,0,1,0,0,1
161,2018,12,8,6,NK,N630NK,797,BOS,other,1,930,926,937,1185,0,0,0,0,0
205,2018,2,13,2,UA,N27421,824,LAX,BOS,0,501,496,516,2611,0,0,0,0,0
62,2018,6,11,1,B6,N298JB,2680,EWR,BOS,0,1269,1269,1283,200,0,0,0,0,0
122,2018,4,16,1,B6,N592JB,1866,other,BOS,0,694,697,708,1249,0,0,0,0,0
142,2018,11,13,2,B6,N646JB,401,BOS,other,1,632,663,676,1368,0,1,0,0,1
71,2018,4,24,2,AA,N963UW,1775,BOS,PHL,1,765,760,776,280,0,0,0,0,0
159,2018,5,14,1,UA,N34455,2045,BOS,other,1,1027,1023,1039,1597,0,0,0,0,0
51,2018,9,25,2,AA,N945UW,2131,BOS,LGA,1,900,938,955,184,0,1,0,1,0
100,2018,3,16,5,DL,N3730B,2079,BOS,DTW,1,330,328,344,632,0,0,0,0,0
101,2018,7,21,6,B6,N655JB,1352,MCO,BOS,0,1326,1320,1333,1121,0,0,0,0,0
80,2018,8,11,6,AA,N945UW,1816,PHL,BOS,0,565,564,634,280,0,1,0,0,0
84,2018,4,9,1,DL,N809DN,2971,DTW,BOS,0,1211,1207,1222,632,0,0,0,0,0
145,2018,3,22,4,AA,N895NN,2603,BOS,DFW,1,960,1092,1108,1562,0,0,0,1,1
208,2018,10,22,1,UA,N67134,444,SFO,BOS,0,965,988,1003,2704,0,0,0,0,0
252,2018,4,12,4,AA,N904AA,166,BOS,LAX,1,445,442,482,2611,0,0,0,0,0
115,2018,6,18,1,B6,N579JB,996,ATL,BOS,0,360,358,368,946,0,0,0,0,0
113,2018,12,7,5,DL,N3766,993,MCO,BOS,0,745,739,750,1121,0,0,0,0,0
